거래일자,시장ID,종목코드,종목명,시각,결제월,결제월번호,종가
"20080623","DRV","KR4101C90009","코스피200 F 200809","0900",,"1","218.9"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0901",,"1","219.15"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0902",,"1","219"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0903",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0904",,"1","218.7"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0905",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0906",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0907",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0908",,"1","218.25"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0909",,"1","218.05"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0910",,"1","218.2"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0911",,"1","218.25"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0912",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0913",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0914",,"1","218.45"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0915",,"1","218.4"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0916",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0917",,"1","218.4"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0918",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0919",,"1","218.25"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0920",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0921",,"1","218.45"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0922",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0923",,"1","218.6"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0924",,"1","218.7"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0925",,"1","218.7"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0926",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0927",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0928",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0929",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0930",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0931",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0932",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0933",,"1","218.55"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0934",,"1","218.75"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0935",,"1","218.7"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0936",,"1","218.75"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0937",,"1","218.65"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0938",,"1","218.45"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0939",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0940",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0941",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0942",,"1","218.25"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0943",,"1","218.2"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0944",,"1","218.1"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0945",,"1","218.2"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0946",,"1","218.45"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0947",,"1","218.4"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0948",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0949",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0950",,"1","218.25"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0951",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0952",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0953",,"1","218.35"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0954",,"1","218.4"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0955",,"1","218.5"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0956",,"1","218.3"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0957",,"1","218.2"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0958",,"1","218.1"
"20080623","DRV","KR4101C90009","코스피200 F 200809","0959",,"1","217.9"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1000",,"1","217.8"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1001",,"1","217.8"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1002",,"1","217.75"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1003",,"1","217.75"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1004",,"1","217.75"
"20080623","DRV","KR4101C90009","코스피200 F 200809","1005",,"1","217.8"
